;id;;TipoEmpresa;;Empresa;;pais;
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';883c8ad1-e540-4dd6-ccb1-438dfc95b2c7;',';Manufacturing;',';Construction;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';bba46bbd-e936-368b-f563-438dfc060181;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ebe2430a-1961-633a-a68d-438dfc818e50;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';281a7cd0-fb77-6171-1a50-438dfc3c109a;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5926592f-9977-2855-c423-438dfcd03f4c;',';Consulting;',';Telecommunications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8a3f3731-8ac9-e132-840e-438dfc018323;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';bf2aa340-1a5b-b67c-5244-438dfcb55652;',';Manufacturing;',';Electronics;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f2b6de7a-dfb9-1f15-8d7a-438dfcedbe55;',';Distribution;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2f4ab363-a0e3-ee3e-0807-438dfcef783d;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5f78a5ac-c8e4-d74e-de14-438dfc4ba53c;',';Manufacturing;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';90f58c4a-8556-0ec0-c999-438dfcb4680a;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c6ab6a84-2c1d-6ee1-fb84-438dfc7a9b31;',';Consulting;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5db004c3-0bc7-0f1f-0333-438dfc1dd327;',';Consulting;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';37ed14c6-a48d-5a88-32de-438dfc344b87;',';Supply;',';Telecommunications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6be54043-f48f-b735-139f-438dfc1c2fc2;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a0bfb889-e57c-c6b1-4a16-438dfc2ce66f;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d09daf64-3366-7d89-d80e-438dfc78fd52;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';10c85c97-4838-66f7-ca9c-438dfc62b69d;',';Consulting;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';47b2de2c-877f-5ea3-3e3c-438dfc69b421;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7a0f3a9f-919d-93ac-64d4-438dfc575d2d;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ad4d52a7-b4f6-2449-85c1-438dfccbc0eb;',';Distribution;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';dfb5d15e-4d90-008a-c4a0-438dfc1e6796;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1e2e0eaf-a436-2e2f-079a-438dfcc978c2;',';Consulting;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';511417c9-515a-5271-83cd-438dfc3602b3;',';Supply;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';81739667-916f-2f70-f9b6-438dfcef40da;',';Consulting;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b458bb25-107a-9c13-28cb-438dfce22eb8;',';Distribution;',';Communications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ea48fde4-32a8-c93f-deb5-438dfce647a7;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2f17041d-6ce9-52da-f900-438dfc42caf8;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';62385afb-c905-f7a8-2a44-438dfca04f24;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';958696f6-dd18-293d-8b6a-438dfc8aed00;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cb5c47a5-1b26-9d7e-13d6-438dfc4e1bd3;',';Supply;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';75e50a23-9265-c54c-8b4e-438dfcd2223b;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';388be0fd-b842-efd0-f18e-438dfc552b9e;',';Supply;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7157d805-6abe-331a-5fb9-438dfc620237;',';Supply;',';Electronics;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a5742340-8530-36ea-0b70-438dfc49fba9;',';Distribution;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d69a09f2-05b3-787c-3830-438dfcf05a6f;',';Distribution;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';179e125d-284a-d3b2-0038-438dfcf93aaa;',';Manufacturing;',';Construction;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';495768d6-47f1-1b9f-577a-438dfc1aac48;',';Consulting;',';Communications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7e3eb19c-1d64-396b-5c09-438dfcb45107;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b566c7ed-03b1-4b94-b3c0-438dfc90b079;',';Distribution;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';edb6480f-7a94-ab84-d7f7-438dfc6d05e7;',';Consulting;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2ade2bad-f421-e522-0893-438dfc6f9001;',';Manufacturing;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';63ac9d63-cef0-cc86-3eb8-438dfc83a95f;',';Consulting;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9b204880-a0ef-5c4d-4be0-438dfc20677e;',';Supply;',';Engineering;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cfe9578f-3e6b-aa60-aa17-438dfc0054b8;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';bfe90793-7042-b281-a29b-438dfcd94a83;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3c5230ab-6269-a413-a1da-438dfce24849;',';Supply;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';75fbe8a1-0cc5-7f5f-3f5d-438dfcba3444;',';Manufacturing;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a8be972a-939a-3dca-b61a-438dfc6effc4;',';Consulting;',';Construction;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d8ad2277-df7d-f46f-f387-438dfc9fc67c;',';Distribution;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1f2068b3-8dfd-886c-701a-438dfc9c060b;',';Supply;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';54a0d864-0354-75f6-828b-438dfce8bd19;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';94e3b641-f6ba-cc12-a786-438dfcc4dc4a;',';Distribution;',';Engineering;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c79ec9db-7704-6f87-c385-438dfc36b819;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';492a0d69-45ec-0626-ad08-438dfc957527;',';Consulting;',';Electronics;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';405a1f89-b637-f966-5355-438dfc8e0091;',';Supply;',';Communications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7072fe03-b8b5-5554-6d14-438dfc2f5a34;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a902c86d-af73-bb58-03d8-438dfce6da2a;',';Manufacturing;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d90e7371-642f-b58a-283a-438dfcf43684;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';26bc2c8a-cf99-5250-f0aa-438dfc686818;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';573647e1-999c-69cf-2397-438dfc17623f;',';Supply;',';Engineering;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';877eb60b-134a-f479-802c-438dfc448522;',';Supply;',';Construction;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c66b15b6-1295-c446-8285-438dfc13ef91;',';Manufacturing;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';15876252-21f9-8801-edf5-438dfc514ffd;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';52649e63-6cbc-9626-db97-438dfcc96538;',';Consulting;',';Telecommunications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8931952d-ca9b-aaef-d3bf-438dfc559055;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';bbf35b4f-d530-f5ec-3f2a-438dfc01924c;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';53e902c2-1531-2e88-6849-438dfcf7e277;',';Distribution;',';Engineering;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3571dd34-b4e1-d163-6193-438dfc2a52df;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';65b6ae82-e853-4b4a-907a-438dfc41e4ea;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ad7eebc8-9008-48aa-8999-438dfc2bd7db;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';dddc337f-cd80-2112-6c27-438dfcd65851;',';Manufacturing;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';19ffc069-9d38-b1b6-1dae-438dfcbadb5a;',';Distribution;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4abce901-f399-395c-cfc1-438dfc680d17;',';Supply;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';89aa25e0-abb7-8da8-5f7c-438dfcc93527;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c42d53c8-319a-14cb-031b-438dfc639b30;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f8ae0395-a072-805c-afa3-438dfc1b9db1;',';Manufacturing;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5597c255-2788-329c-788b-438dfc89c0d8;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9562372a-7c6b-0f03-5180-438dfc684ff2;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d78273c2-d1a4-c2e1-cb4c-438dfc1d695e;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2337d344-998b-9825-9a1d-438dfc6dafc6;',';Distribution;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5377769e-2add-65c8-fae0-438dfc5634c3;',';Consulting;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';83588aa9-47a5-ea7e-f3fe-438dfc246337;',';Consulting;',';Construction;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b625d5bb-cd93-43e5-6e8b-438dfc2936c1;',';Manufacturing;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ee8bad1c-a0dc-5296-19c3-438dfc606916;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';32dbd4f6-fc0a-ee15-c211-438dfc5792cf;',';Supply;',';Engineering;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7a09f220-a444-3557-babd-438dfc835374;',';Consulting;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b6fee153-e674-0ce9-1876-438dfcd49190;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f0c98417-28e4-750f-3158-438dfc753a4a;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3f3906cd-9417-2089-b784-438dfcbfcc98;',';Manufacturing;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';70a2eb1b-e3e3-24ea-79db-438dfcfd0cac;',';Manufacturing;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ad779176-e6f2-3a2a-7988-438dfca1fc7f;',';Consulting;',';Telecommunications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e6794b89-cc73-f353-e58d-438dfc4ade8c;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';22a32b5c-d5be-2c77-7d86-438dfc775cd6;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';65157916-93a9-67e5-d373-438dfc35ed6b;',';Supply;',';Engineering;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a7b39e5d-493c-5021-3027-438dfcce30dd;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d7a3fd9c-3715-e6f2-2e8b-438dfc374d45;',';Distribution;',';Electronics;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1cea29e6-0f31-0943-b9ab-438dfc45d065;',';Consulting;',';Communications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6a0493ef-90c2-3391-e434-438dfc67e7f3;',';Consulting;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a672e98c-171b-2ec5-7d03-438dfc20800e;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e9bbdad1-2981-a54e-4e5b-438dfc08455d;',';Distribution;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2f921331-569e-4ebf-b85f-438dfc2a8506;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';69c01b1b-cc6d-c6ba-7d82-438dfcb29df2;',';Distribution;',';Telecommunications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a6a6780e-665a-b236-013e-438dfcb9b481;',';Manufacturing;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e0bf6505-a4cb-5da4-ff16-438dfc3160c7;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1cc1c1ae-8282-a9b8-0990-438dfc21f836;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';61281b35-9522-a961-b110-438dfc96ffd5;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9b8d325f-2245-2777-7458-438dfcf98dff;',';Distribution;',';Machinery;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e2a26fcb-15b9-e3f4-5278-438dfcd05868;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1ec4e7bb-052b-c1a8-6d80-438dfc3ef908;',';Manufacturing;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';78f888c0-fbe2-aa7e-16ba-438dfceac795;',';Supply;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b7b06c1d-d4d2-7a12-0c06-438dfc86b73a;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e85850ac-0a63-0b69-a9b1-438dfca59923;',';Distribution;',';Communications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3a070ce3-f7cd-617d-d237-438dfc16a689;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6a7528ab-6435-5063-cfd9-438dfce53729;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9af11752-a9fe-aecb-fab7-438dfc778a8b;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cdaa34ca-831d-c9d6-c0e5-438dfc14756d;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';14b514b2-e83e-11d1-1217-438dfc8c5156;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';50293355-7599-eea7-5a72-438dfcfaa9d6;',';Distribution;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8c41aa8f-d82c-2dd1-6752-438dfc68590b;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ca6288e8-018b-a6bb-6c4f-438dfc1d6b02;',';Supply;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1d240a24-733d-3ab7-64c1-438dfc3357a2;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4d633ea8-f28f-16a7-fbbd-438dfcce24b5;',';Consulting;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';954bd18b-4cad-5731-0c27-438dfc7a98e1;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c7ee6c19-78aa-9877-288e-438dfc64ad91;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';fcc0072c-570b-aa7a-0a10-438dfca14c06;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4002a8d9-2b45-20ad-7490-438dfcd3c7b9;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';704e62a8-3a73-3800-3d63-438dfc87d2ce;',';Manufacturing;',';Telecommunications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';af242932-aa0d-8446-5bea-438dfcc32b6c;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';eb81ef28-ed52-2cdd-0492-438dfcb8efaf;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';278d5dfa-a9bd-1405-8b20-438dfcf24c04;',';Manufacturing;',';Electronics;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';893518ed-1f3c-bf65-29d9-438dfc2bba65;',';Manufacturing;',';Electronics;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c8881c14-f62e-59f6-9d97-438dfcd0c92a;',';Manufacturing;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';112a9128-7496-d4c3-c741-438dfc78433a;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';41489b20-3b66-0f87-0ed8-438dfcba09b7;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8c4df6e9-bf3c-6c7f-d616-438dfcdc2492;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cd076a95-a03a-8166-54fe-438dfcdae315;',';Manufacturing;',';Construction;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1820ef8f-c74c-624d-e2d1-438dfc773520;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';63d3a33d-c0b8-3e5e-6424-438dfca3b887;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9563448c-792e-d962-288f-438dfc98c60f;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e27af1d7-4419-a694-0b12-438dfc6adf35;',';Distribution;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2bc0a270-26fc-7ae9-9313-438dfcf04250;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5bf631be-1622-a5e9-1a8d-438dfcff57b6;',';Consulting;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';aa0b180a-0efd-40d1-5435-438dfc48d2de;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1408024c-90ca-89db-f420-438dfc69555c;',';Manufacturing;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5aa4340e-d0ac-4dbe-2eda-438dfc2ffaca;',';Consulting;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';996773d8-7459-442b-e781-438dfc17a340;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cc6b9706-5113-ca5b-cb3b-438dfc78598d;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';88570831-b950-4b7e-6cd1-438dfc241b2e;',';Consulting;',';Electronics;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';390ee98e-8b3c-5965-e4fd-438dfc1c6eaa;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';778b80e7-794c-0a12-6f96-438dfc41229c;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b8db6e77-2347-fbbf-e50e-438dfc33ba76;',';Consulting;',';Electronics;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';118c01c7-38b6-1470-71ce-438dfc47cedc;',';Manufacturing;',';Engineering;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';501fc4d0-306b-3755-b0e4-438dfc055616;',';Manufacturing;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8f64ce1e-2846-22cf-52b1-438dfc1e4865;',';Distribution;',';Engineering;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d0f6f8f3-3f8d-6ac9-07a2-438dfca4d5a3;',';Consulting;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d844099c-3218-4a53-04fd-438dfcf7fe24;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4cc59be8-6a2b-045e-fffa-438dfcb7ecd1;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7e36e18a-2a32-95e6-141d-438dfc516b2e;',';Manufacturing;',';Communications;',';USA;"');"
